date,brand,campaign_name,channel,impressions,clicks,ctr,spend_usd,conversions,conversion_rate,revenue_usd,roas,cpa_usd,cpc_usd,cpm_usd
2026-03-22,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,77701,696,0.008966,5371.71,12,0.017654,1165.55,0.217,447.64,7.72,69.13
2026-03-22,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,365142,1716,0.0047,3001.16,19,0.01121,1322.33,0.4406,157.96,1.75,8.22
2026-03-22,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,256229,6261,0.024437,4502.48,119,0.019126,10363.86,2.3018,37.84,0.72,17.57
2026-03-22,TechNova,TechNova — Google Search Q1,Google Search,5901,296,0.050273,10739.16,22,0.0777,3179.03,0.296,488.14,36.28,1819.89
2026-03-22,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),130217,3151,0.024202,10908.34,107,0.034091,10832.64,0.9931,101.95,3.46,83.77
2026-03-22,TechNova,TechNova — YouTube Video Q1,YouTube Video,86942,884,0.010173,5260.8,14,0.016136,1431.97,0.2722,375.77,5.95,60.51
2026-03-22,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,213842,1092,0.00511,3253.78,12,0.011227,1016.28,0.3123,271.15,2.98,15.22
2026-03-22,TechNova,TechNova — TikTok Q1,TikTok,204194,4588,0.022469,5194.99,107,0.023482,8324.74,1.6025,48.55,1.13,25.44
2026-03-23,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,24661,1399,0.056744,16684.79,101,0.072665,16652.17,0.998,165.2,11.93,676.57
2026-03-23,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),82724,1756,0.021232,13319.87,54,0.031013,5326.37,0.3999,246.66,7.59,161.02
2026-03-23,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,231124,2104,0.009105,8498.47,42,0.019982,4042.81,0.4757,202.34,4.04,36.77
2026-03-23,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,432714,2143,0.004953,4654.61,29,0.013555,2174.0,0.4671,160.5,2.17,10.76
2026-03-23,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,40858,939,0.02299,7887.13,17,0.01811,1808.17,0.2293,463.95,8.4,193.04
2026-03-23,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,47756,2547,0.053346,14023.06,183,0.072223,22336.33,1.5928,76.63,5.51,293.64
2026-03-23,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),148074,3392,0.022912,12026.6,121,0.035883,11291.0,0.9388,99.39,3.55,81.22
2026-03-23,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,34802,320,0.009202,5499.06,6,0.020035,598.55,0.1088,916.51,17.18,158.01
2026-03-23,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,307170,1392,0.004532,4673.78,14,0.010432,1332.57,0.2851,333.84,3.36,15.22
2026-03-23,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,79281,2069,0.0261,6974.67,43,0.021196,4002.76,0.5739,162.2,3.37,87.97
2026-03-23,TechNova,TechNova — Google Search Q1,Google Search,36748,1978,0.053833,17007.84,131,0.066467,15332.68,0.9015,129.83,8.6,462.82
2026-03-23,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),34387,785,0.02283,13593.06,29,0.037837,2782.4,0.2047,468.73,17.32,395.3
2026-03-23,TechNova,TechNova — YouTube Video Q1,YouTube Video,46582,414,0.008892,8256.18,6,0.016395,538.39,0.0652,1376.03,19.94,177.24
2026-03-23,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,319179,1467,0.004597,4632.0,19,0.013546,1292.84,0.2791,243.79,3.16,14.51
2026-03-23,TechNova,TechNova — TikTok Q1,TikTok,41124,1109,0.026986,6694.91,20,0.018433,2011.64,0.3005,334.75,6.04,162.8
2026-03-24,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,34006,1845,0.054277,15053.72,127,0.069376,15865.8,1.0539,118.53,8.16,442.68
2026-03-24,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),220486,4291,0.019463,14184.68,134,0.031439,17910.7,1.2627,105.86,3.31,64.33
2026-03-24,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,192458,1980,0.010293,6424.46,33,0.016683,2670.79,0.4157,194.68,3.24,33.38
2026-03-24,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,430889,2128,0.00494,4468.44,27,0.012847,2629.95,0.5886,165.5,2.1,10.37
2026-03-24,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,75365,1812,0.024049,7931.84,42,0.023505,3296.68,0.4156,188.85,4.38,105.25
2026-03-24,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,43400,2245,0.051734,11208.3,194,0.086678,29226.8,2.6076,57.77,4.99,258.26
2026-03-24,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),337990,6683,0.019773,11277.33,225,0.033793,24324.1,2.1569,50.12,1.69,33.37
2026-03-24,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,123564,1038,0.008404,5563.08,17,0.017236,1514.43,0.2722,327.24,5.36,45.02
2026-03-24,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,487240,2068,0.004245,4636.51,23,0.011369,1810.08,0.3904,201.59,2.24,9.52
2026-03-24,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,288448,7982,0.027674,5756.29,154,0.019337,12949.11,2.2496,37.38,0.72,19.96
2026-03-24,TechNova,TechNova — Google Search Q1,Google Search,39399,1861,0.047239,13226.12,164,0.088199,25923.11,1.96,80.65,7.11,335.7
2026-03-24,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),215534,5161,0.023947,14506.07,186,0.036105,18201.46,1.2547,77.99,2.81,67.3
2026-03-24,TechNova,TechNova — YouTube Video Q1,YouTube Video,201559,1992,0.009884,7227.08,36,0.018567,3911.14,0.5412,200.75,3.63,35.86
2026-03-24,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,549390,2286,0.004161,5590.96,27,0.011999,2453.6,0.4389,207.07,2.45,10.18
2026-03-24,TechNova,TechNova — TikTok Q1,TikTok,224869,5273,0.023449,8078.09,122,0.023219,11790.12,1.4595,66.21,1.53,35.92
2026-03-25,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,30696,1478,0.048171,13137.61,108,0.073363,12413.02,0.9448,121.64,8.89,427.99
2026-03-25,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),206413,4566,0.022123,14551.48,170,0.037341,21739.89,1.494,85.6,3.19,70.5
2026-03-25,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,39026,409,0.010493,6859.79,6,0.015964,677.68,0.0988,1143.3,16.77,175.77
2026-03-25,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,326760,1774,0.005432,5513.81,18,0.010432,1377.24,0.2498,306.32,3.11,16.87
2026-03-25,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,140011,4124,0.029458,7811.0,76,0.018574,6896.82,0.883,102.78,1.89,55.79
2026-03-25,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,40783,2017,0.04948,13207.63,149,0.07399,24131.38,1.8271,88.64,6.55,323.85
2026-03-25,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),298436,6493,0.021759,11680.49,249,0.038395,30465.19,2.6082,46.91,1.8,39.14
2026-03-25,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,140097,1476,0.010539,5864.49,25,0.017435,2815.93,0.4802,234.58,3.97,41.86
2026-03-25,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,135563,622,0.004589,4224.28,8,0.013473,616.53,0.1459,528.03,6.79,31.16
2026-03-25,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,316503,7890,0.02493,7138.48,147,0.018687,14256.36,1.9971,48.56,0.9,22.55
2026-03-25,TechNova,TechNova — Google Search Q1,Google Search,47735,2504,0.052475,14151.81,192,0.076783,30376.27,2.1465,73.71,5.65,296.47
2026-03-25,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),170948,3515,0.020564,14470.63,120,0.034179,13666.68,0.9444,120.59,4.12,84.65
2026-03-25,TechNova,TechNova — YouTube Video Q1,YouTube Video,93421,893,0.009561,8194.8,16,0.018709,1378.68,0.1682,512.17,9.18,87.72
2026-03-25,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,557705,2824,0.005064,4666.28,34,0.01214,2990.77,0.6409,137.24,1.65,8.37
2026-03-25,TechNova,TechNova — TikTok Q1,TikTok,229079,5996,0.026178,6440.92,129,0.02165,10834.05,1.6821,49.93,1.07,28.12
2026-03-26,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,16286,989,0.060728,13116.63,74,0.075153,10415.54,0.7941,177.25,13.26,805.39
2026-03-26,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),36279,826,0.022792,12987.19,29,0.03607,3286.45,0.2531,447.83,15.72,357.98
2026-03-26,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,180100,1542,0.008564,6922.03,24,0.016173,2246.56,0.3246,288.42,4.49,38.43
2026-03-26,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,191816,951,0.004962,4679.42,11,0.012426,1034.17,0.221,425.4,4.92,24.4
2026-03-26,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,48101,1172,0.024377,7314.84,28,0.024479,2592.52,0.3544,261.24,6.24,152.07
2026-03-26,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,6337,340,0.053787,13666.13,22,0.066549,3225.24,0.236,621.19,40.19,2156.56
2026-03-26,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),346117,7496,0.021658,14480.12,263,0.035216,34988.3,2.4163,55.06,1.93,41.84
2026-03-26,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,26546,249,0.009412,6763.39,4,0.016442,375.81,0.0556,1690.85,27.16,254.78
2026-03-26,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,370852,1687,0.004551,4228.46,18,0.01069,1500.07,0.3548,234.91,2.51,11.4
2026-03-26,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,244794,6091,0.024885,7065.39,147,0.024194,15267.1,2.1608,48.06,1.16,28.86
2026-03-26,TechNova,TechNova — Google Search Q1,Google Search,8052,461,0.057367,13692.07,39,0.084864,6604.59,0.4824,351.08,29.7,1700.46
2026-03-26,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),223665,4829,0.021591,16754.26,147,0.030611,14918.78,0.8904,113.97,3.47,74.91
2026-03-26,TechNova,TechNova — YouTube Video Q1,YouTube Video,153844,1488,0.009673,7409.13,28,0.019129,2428.25,0.3277,264.61,4.98,48.16
2026-03-26,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,106589,493,0.004632,5097.43,6,0.01278,537.91,0.1055,849.57,10.34,47.82
2026-03-26,TechNova,TechNova — TikTok Q1,TikTok,116272,3039,0.026139,8603.95,61,0.020303,5309.38,0.6171,141.05,2.83,74.0
2026-03-27,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,42625,2546,0.059745,16606.28,179,0.07053,29403.59,1.7706,92.77,6.52,389.59
2026-03-27,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),320153,6511,0.020339,13018.93,219,0.033743,24898.81,1.9125,59.45,2.0,40.66
2026-03-27,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,22722,206,0.009106,8491.55,4,0.019776,365.28,0.043,2122.89,41.22,373.71
2026-03-27,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,287221,1321,0.0046,4548.74,17,0.013394,1565.8,0.3442,267.57,3.44,15.84
2026-03-27,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,353425,9164,0.025929,7511.51,170,0.018597,13741.41,1.8294,44.19,0.82,21.25
2026-03-27,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,14364,873,0.060792,12610.56,72,0.083613,9336.58,0.7404,175.15,14.45,877.93
2026-03-27,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),264411,6418,0.024276,13207.39,255,0.039821,29027.58,2.1978,51.79,2.06,49.95
2026-03-27,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,139119,1346,0.009679,6958.26,21,0.0158,1701.67,0.2446,331.35,5.17,50.02
2026-03-27,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,203648,830,0.00408,4323.69,10,0.012706,677.8,0.1568,432.37,5.21,21.23
2026-03-27,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,203632,6086,0.029887,6612.32,129,0.021337,9511.58,1.4385,51.26,1.09,32.47
2026-03-27,TechNova,TechNova — Google Search Q1,Google Search,51034,3142,0.061584,15232.6,238,0.075798,31570.25,2.0725,64.0,4.85,298.48
2026-03-27,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),87596,1942,0.022181,16829.94,67,0.03472,6189.2,0.3677,251.19,8.67,192.13
2026-03-27,TechNova,TechNova — YouTube Video Q1,YouTube Video,71929,723,0.01006,7156.4,14,0.02027,1210.17,0.1691,511.17,9.9,99.49
2026-03-27,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,89220,429,0.004819,5467.2,4,0.010376,391.38,0.0716,1366.8,12.74,61.28
2026-03-27,TechNova,TechNova — TikTok Q1,TikTok,243235,6992,0.028748,8099.29,156,0.022387,16548.7,2.0432,51.92,1.16,33.3
2026-03-28,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,27709,1316,0.047528,13890.59,102,0.078217,12425.6,0.8945,136.18,10.56,501.3
2026-03-28,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),152017,3385,0.022268,12662.82,103,0.030536,10250.81,0.8095,122.94,3.74,83.3
2026-03-28,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,186809,1721,0.009213,6144.45,30,0.017493,3109.76,0.5061,204.81,3.57,32.89
2026-03-28,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,180851,840,0.004645,4234.86,9,0.010922,891.89,0.2106,470.54,5.04,23.42
2026-03-28,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,121649,2739,0.022517,5477.83,53,0.019686,5275.33,0.963,103.36,2.0,45.03
2026-03-28,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,8431,449,0.053285,9614.05,29,0.066159,3462.83,0.3602,331.52,21.41,1140.32
2026-03-28,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),231324,5587,0.024154,11535.44,221,0.039605,26888.06,2.3309,52.2,2.06,49.87
2026-03-28,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,155588,1639,0.010536,4571.24,31,0.019505,2969.32,0.6496,147.46,2.79,29.38
2026-03-28,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,421849,2150,0.005098,3238.19,29,0.013654,2088.71,0.645,111.66,1.51,7.68
2026-03-28,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,77728,2219,0.028556,4845.82,43,0.019461,3181.22,0.6565,112.69,2.18,62.34
2026-03-28,TechNova,TechNova — Google Search Q1,Google Search,5995,354,0.059097,14163.76,26,0.074429,4231.7,0.2988,544.76,40.01,2362.6
2026-03-28,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),267045,6469,0.024225,12522.83,197,0.030526,18539.1,1.4804,63.57,1.94,46.89
2026-03-28,TechNova,TechNova — YouTube Video Q1,YouTube Video,134445,1432,0.010658,5699.1,25,0.017684,2488.63,0.4367,227.96,3.98,42.39
2026-03-28,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,404047,2198,0.005442,3723.18,24,0.011104,2000.53,0.5373,155.13,1.69,9.21
2026-03-28,TechNova,TechNova — TikTok Q1,TikTok,173051,4546,0.026274,5395.55,87,0.019188,7605.58,1.4096,62.02,1.19,31.18
2026-03-29,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,29365,1346,0.045865,11828.12,112,0.083793,17436.65,1.4742,105.61,8.79,402.8
2026-03-29,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),32613,755,0.023165,11279.77,30,0.040763,3053.05,0.2707,375.99,14.94,345.87
2026-03-29,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,42074,411,0.009785,5564.51,6,0.016076,540.83,0.0972,927.42,13.54,132.26
2026-03-29,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,282893,1306,0.004619,4148.57,15,0.011669,1286.47,0.3101,276.57,3.18,14.66
2026-03-29,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,39319,1152,0.029309,5004.58,21,0.018794,2038.68,0.4074,238.31,4.34,127.28
2026-03-29,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,16091,832,0.051708,11341.66,65,0.079315,10748.71,0.9477,174.49,13.63,704.84
2026-03-29,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),212674,4008,0.01885,11407.74,151,0.037685,16534.23,1.4494,75.55,2.85,53.64
2026-03-29,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,18111,157,0.008678,4991.94,3,0.019495,281.64,0.0564,1663.98,31.8,275.63
2026-03-29,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,208676,1103,0.00529,3157.7,14,0.012848,1064.89,0.3372,225.55,2.86,15.13
2026-03-29,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,84815,2512,0.029621,4458.31,55,0.022046,4997.5,1.1209,81.06,1.77,52.57
2026-03-29,TechNova,TechNova — Google Search Q1,Google Search,20109,1181,0.058754,12090.98,92,0.078251,11175.06,0.9242,131.42,10.24,601.27
2026-03-29,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),159517,3882,0.024337,10443.48,131,0.033803,17077.29,1.6352,79.72,2.69,65.47
2026-03-29,TechNova,TechNova — YouTube Video Q1,YouTube Video,53463,440,0.008234,6341.09,6,0.015791,626.29,0.0988,1056.85,14.41,118.61
2026-03-29,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,203303,972,0.004784,3564.13,12,0.012764,848.86,0.2382,297.01,3.67,17.53
2026-03-29,TechNova,TechNova — TikTok Q1,TikTok,145936,3885,0.026623,5710.53,91,0.023574,7087.77,1.2412,62.75,1.47,39.13
2026-03-30,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,43334,2374,0.054802,16385.24,195,0.082514,27041.05,1.6503,84.03,6.9,378.12
2026-03-30,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),247233,5369,0.021719,13372.79,200,0.037435,21282.62,1.5915,66.86,2.49,54.09
2026-03-30,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,145647,1222,0.00839,8415.45,21,0.017696,2218.56,0.2636,400.74,6.89,57.78
2026-03-30,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,326469,1749,0.005358,5441.2,19,0.011143,1536.04,0.2823,286.38,3.11,16.67
2026-03-30,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,324533,9028,0.027819,8396.84,215,0.023881,16136.83,1.9218,39.06,0.93,25.87
2026-03-30,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,23269,1133,0.048698,14264.98,81,0.071767,11260.15,0.7894,176.11,12.59,613.05
2026-03-30,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),131464,2523,0.019199,11897.45,85,0.033735,9951.5,0.8364,139.97,4.72,90.5
2026-03-30,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,90881,935,0.01029,6316.43,18,0.020087,1901.92,0.3011,350.91,6.76,69.5
2026-03-30,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,461133,1978,0.004291,4069.72,21,0.010649,1651.98,0.4059,193.8,2.06,8.83
2026-03-30,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,106573,2440,0.022898,7022.0,46,0.019177,4725.22,0.6729,152.65,2.88,65.89
2026-03-30,TechNova,TechNova — Google Search Q1,Google Search,19636,1075,0.054793,15602.02,84,0.078498,12824.0,0.8219,185.74,14.51,794.56
2026-03-30,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),313850,6379,0.020327,13799.34,242,0.038025,22206.68,1.6093,57.02,2.16,43.97
2026-03-30,TechNova,TechNova — YouTube Video Q1,YouTube Video,92017,893,0.009707,7213.48,13,0.015663,1390.23,0.1927,554.88,8.08,78.39
2026-03-30,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,424803,2220,0.005227,4576.67,27,0.0122,2481.87,0.5423,169.51,2.06,10.77
2026-03-30,TechNova,TechNova — TikTok Q1,TikTok,143189,4122,0.028792,7864.19,83,0.020232,7668.4,0.9751,94.75,1.91,54.92
2026-03-31,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,26463,1344,0.050805,16104.29,103,0.077049,16718.41,1.0381,156.35,11.98,608.56
2026-03-31,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),207148,4691,0.022646,16934.65,189,0.040355,18086.12,1.068,89.6,3.61,81.75
2026-03-31,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,173629,1828,0.010532,6897.18,36,0.019928,3338.64,0.4841,191.59,3.77,39.72
2026-03-31,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,296401,1307,0.004412,4384.01,14,0.011248,1304.07,0.2975,313.14,3.35,14.79
2026-03-31,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,302067,7801,0.025827,6544.94,173,0.022222,13014.35,1.9885,37.83,0.84,21.67
2026-03-31,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,10843,666,0.061477,12229.81,56,0.08519,7933.79,0.6487,218.39,18.36,1127.9
2026-03-31,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),337640,6953,0.020593,11791.04,224,0.032339,26181.19,2.2204,52.64,1.7,34.92
